subject_id	subject_label	object_id	object_label	verdict	new_candidates	only_in_oak	only_in_ols	notes
MIM:Sodium_Glutamate_Monohydrate	Sodium glutamate monohydrate	CHEBI:64243	monosodium L-glutamate	SYNONYM_ENRICH	Sodium glutamate monohydrate			
MIM:Sodium_Hypochlorite	Sodium hypochlorite	CHEBI:32146	sodium hypochlorite	CONFIRMED				
MIM:Sodium_Hypophosphite_Monohydrate	Sodium hypophosphite monohydrate	CHEBI:234148	sodium hypophosphite	SYNONYM_ENRICH	Sodium hypophosphite monohydrate			
MIM:Sodium_Hypophosphite_Monohydrate	Sodium hypophosphite monohydrate	cas:10039-56-2	Sodium hypophosphite monohydrate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:10039-56-2
MIM:Sodium_Hypophosphite_Monohydrate	Sodium hypophosphite monohydrate	kgmicrobe.compound:sodium_hypophosphite_monohydrate	Sodium hypophosphite monohydrate	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:sodium_hypophosphite_monohydrate
MIM:Sodium_Iodate	sodium iodate	CHEBI:81708	Sodium iodate	CONFIRMED				
MIM:Sodium_Iodide	sodium iodide	CHEBI:33167	sodium iodide	CONFIRMED				
MIM:Sodium_Iodoacetate	Sodium iodoacetate	CHEBI:234594	Sodium iodoacetate	CONFIRMED				
MIM:Sodium_Isethionate	sodium isethionate	cas:1562-00-1	sodium isethionate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:1562-00-1
MIM:Sodium_L-lactate	Sodium L-lactate	CHEBI:867561	None	SYNONYM_ENRICH	Sodium L-lactate|L-Sodium lactate			
MIM:Sodium_Lactate	Sodium lactate	CHEBI:75228	sodium lactate	SYNONYM_ENRICH	1 M Sodium lactate|DL-Na-lactate|Na-(DL)-lactate|Na-DL-lactate|Na-lactate|Sodium DL-lactate|(after autoclaving)|Lactate (sodium salt)			
MIM:Sodium_M-arsenite	Sodium m-arsenite	CHEBI:29678	sodium arsenite	SYNONYM_ENRICH	Sodium m-arsenite			
MIM:Sodium_Malate	Sodium malate	CHEBI:91261	disodium (S)-malate	SYNONYM_ENRICH	DL-Na-malate|Na malate|Na-DL-malate|Na-L-malate|Na-malate|Na2-DL-malate|Sodium DL-malate|Sodium Malate And|DL-Sodium malate			
MIM:Sodium_Maleate	Sodium maleate	CHEBI:91263	disodium maleate	CONFIRMED				
MIM:Sodium_Metasilicate	Sodium Metasilicate	mesh:C025349	sodium metasilicate	UNKNOWN_TERM				neither OAK nor OLS resolves mesh:C025349
MIM:Sodium_Metasilicate_~28silicate_For_Diatom_Frustules~29	Sodium metasilicate (silicate for diatom frustules)	mesh:C025349	sodium metasilicate	UNKNOWN_TERM				neither OAK nor OLS resolves mesh:C025349
MIM:Sodium_Methanesulfonate	Sodium methanesulfonate	cas:2386-57-4	Sodium methanesulfonate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:2386-57-4
MIM:Sodium_Nitrate_~28070_M_Stock~29	Sodium nitrate (0.70 M stock)	CHEBI:65246	1,2-dioctanoyl-sn-glycero-3-phosphoserine	SYNONYM_ENRICH	Sodium nitrate (0.70 M stock)|sodium nitrate			
MIM:Sodium_Nitrate_~28nitrogen_Source~29	Sodium nitrate (nitrogen source)	CHEBI:63005	sodium nitrate	SYNONYM_ENRICH	Sodium nitrate (nitrogen source)			
MIM:Sodium_Octanoate	Sodium octanoate	CHEBI:132100	sodium octanoate	CONFIRMED				
MIM:Sodium_Oleate	Sodium oleate	CHEBI:81860	Sodium oleate	CONFIRMED				
MIM:Sodium_Palmitate	Sodium palmitate	CHEBI:234557	sodium palmitate	CONFIRMED				
MIM:Sodium_Perchlorate	Sodium perchlorate	CHEBI:132103	sodium perchlorate	CONFIRMED				
MIM:Sodium_Perchlorate_Monohydrate	Sodium perchlorate monohydrate	CHEBI:132103	sodium perchlorate	SYNONYM_ENRICH	Sodium perchlorate monohydrate			
MIM:Sodium_Perchlorate_Monohydrate	Sodium perchlorate monohydrate	cas:7791-07-3	Sodium perchlorate monohydrate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:7791-07-3
MIM:Sodium_Perchlorate_Monohydrate	Sodium perchlorate monohydrate	kgmicrobe.compound:sodium_perchlorate_monohydrate	Sodium perchlorate monohydrate	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:sodium_perchlorate_monohydrate
MIM:Sodium_Periodate	Sodium periodate	CHEBI:75226	sodium periodate	CONFIRMED				
MIM:Sodium_Persulfate	Sodium Persulfate	mesh:C024625	sodium persulfate	UNKNOWN_TERM				neither OAK nor OLS resolves mesh:C024625
MIM:Sodium_Persulfate	Sodium Persulfate	cas:7775-27-1	Sodium Persulfate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:7775-27-1
MIM:Sodium_Persulfate	Sodium Persulfate	kgmicrobe.compound:sodium_persulfate	Sodium Persulfate	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:sodium_persulfate
MIM:Sodium_Phosphate_Buffer	Sodium phosphate buffer	NCIT:C29321	Phosphate Buffer	UNKNOWN_TERM				neither OAK nor OLS resolves NCIT:C29321
MIM:Sodium_Phosphate_Buffer	Sodium phosphate buffer	kgmicrobe.ingredient:sodium_phosphate_buffer	Sodium phosphate buffer	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.ingredient:sodium_phosphate_buffer
MIM:Sodium_Phosphate_Dibasic	Sodium phosphate dibasic	CHEBI:37583	trisodium phosphate	SYNONYM_ENRICH	Sodium phosphate dibasic			
MIM:Sodium_Phosphite_Dibasic_Pentahydrate	Sodium phosphite dibasic pentahydrate	cas:13517-23-2	Sodium phosphite dibasic pentahydrate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:13517-23-2
MIM:Sodium_Potassium_Phosphate_Buffer	Sodium Potassium phosphate buffer	NCIT:C29321	Phosphate Buffer	UNKNOWN_TERM				neither OAK nor OLS resolves NCIT:C29321
MIM:Sodium_Potassium_Phosphate_Buffer	Sodium Potassium phosphate buffer	kgmicrobe.ingredient:sodium_potassium_phosphate_buffer	Sodium Potassium phosphate buffer	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.ingredient:sodium_potassium_phosphate_buffer
MIM:Sodium_Pyrophosphate	Sodium pyrophosphate	CHEBI:71240	sodium diphosphate	CONFIRMED				
MIM:Sodium_Pyrophosphate_Dibasic	Sodium pyrophosphate dibasic	NCIT:C77500	Sodium Pyrophosphate	UNKNOWN_TERM				neither OAK nor OLS resolves NCIT:C77500
MIM:Sodium_Pyrophosphate_Dibasic	Sodium pyrophosphate dibasic	cas:7758-16-9	Sodium pyrophosphate dibasic	UNKNOWN_TERM				neither OAK nor OLS resolves cas:7758-16-9
MIM:Sodium_Pyrophosphate_Dibasic	Sodium pyrophosphate dibasic	kgmicrobe.compound:sodium_pyrophosphate_dibasic	Sodium pyrophosphate dibasic	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:sodium_pyrophosphate_dibasic
MIM:Sodium_Salicylate	Sodium salicylate	CHEBI:9180	Sodium salicylate	CONFIRMED				
MIM:Sodium_Succinate	Sodium succinate	CHEBI:63675	sodium succinate (anhydrous)	SYNONYM_ENRICH	Sodium succinate			
MIM:Sodium_Succinate_Dibasic	Sodium succinate dibasic	CHEBI:150903	(2S,3S,4R,5S,6S)-2-[(3R,4R,5S,6R)-2,3-Dihydroxy-6-(hydroxymethyl)-5-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-4-yl]oxy-6-methyloxane-3,4,5-triol	SYNONYM_ENRICH	Sodium succinate dibasic			
MIM:Sodium_Tartrate	Sodium tartrate	CHEBI:63017	sodium L-tartrate	CONFIRMED				
MIM:Sodium_Thiophosphate_Tribasic_Hydrate	Sodium thiophosphate tribasic hydrate	cas:10489-48-2	Sodium thiophosphate tribasic hydrate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:10489-48-2
MIM:Sodium_Thiosulfate_Pentahydrate	Sodium Thiosulfate Pentahydrate	CHEBI:32150	sodium thiosulfate pentahydrate	SYNONYM_ENRICH	Sodium Thiosulfate Pentahydrate (agar media only,sterile)(Baker 3946)			
MIM:Sodium_phosphate_monobasic_monohydrate	Sodium phosphate monobasic monohydrate	CHEBI:114249	sodium dihydrogenphosphate monohydrate	CONFIRMED				
MIM:Sodium_succinate_dibasic_hexahydrate	Sodium succinate dibasic hexahydrate	CHEBI:63686	sodium succinate hexahydrate	SYNONYM_ENRICH	Sodium succinate dibasic hexahydrate			
MIM:Soil	Soil	ENVO:00001998	soil	CONFIRMED				
MIM:Soil_Extract	Soil extract	MICRO:0000457	soil extract	UNKNOWN_TERM				neither OAK nor OLS resolves MICRO:0000457
MIM:Solanesol	Solanesol	CHEBI:26718	solanesol	CONFIRMED				
MIM:Sorbitol	Sorbitol	CHEBI:17924	D-glucitol	SYNONYM_ENRICH	Sorbitol|glucitol|gulitol|rel-(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol			
MIM:Sorbitol	Sorbitol	kgmicrobe.compound:sorbitol	Sorbitol	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:sorbitol
MIM:Sorgoleone	Sorgoleone	CHEBI:61117	sorgoleone	CONFIRMED				
MIM:Soy_Peptone	Soy peptone	FOODON:03315720	vegetable protein, hydrolyzed	SYNONYM_ENRICH	Soy peptone|Soybean peptone|Peptone from soymeal|Phytone peptone|Phytone peptone (BD-BBL)|Soytone (BD-Difco) or Phytone peptone (BD-BBL)			
MIM:Soya_Peptone	Soya peptone	cas:91079-46-8	Soya peptone	UNKNOWN_TERM				neither OAK nor OLS resolves cas:91079-46-8
MIM:Soyton	Soyton	FOODON:03302071	green kidney bean	SYNONYM_ENRICH	Soyton|proteose peptone			
MIM:Sparassol	Sparassol	cas:520-43-4	Sparassol	UNKNOWN_TERM				neither OAK nor OLS resolves cas:520-43-4
MIM:Spectinomycin_Dihydrochloride_Pentahydrate	Spectinomycin dihydrochloride pentahydrate	CHEBI:9217	spectinomycin hydrochloride hydrate	CONFIRMED				
MIM:Spermidine_Trihydrochloride	Spermidine trihydrochloride	CHEBI:233088	spermidine trihydrochloride	CONFIRMED				
MIM:Sphondin	Sphondin	CHEBI:81486	Sphondin	CONFIRMED				
MIM:Spiramycin	Spiramycin	NCIT:C839	Spiramycin	UNKNOWN_TERM				neither OAK nor OLS resolves NCIT:C839
MIM:Spiramycin	Spiramycin	cas:8025-81-8	Spiramycin	UNKNOWN_TERM				neither OAK nor OLS resolves cas:8025-81-8
MIM:Spiramycin	Spiramycin	kgmicrobe.compound:spiramycin	Spiramycin	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:spiramycin
MIM:Sporangiomycin	Sporangiomycin	mesh:C003339	sporangiomycin	UNKNOWN_TERM				neither OAK nor OLS resolves mesh:C003339
MIM:Srcl2	SrCl2	CHEBI:36383	strontium dichloride	SYNONYM_ENRICH	SrCl|SrCl 2			
MIM:Srcl2_X_6_H2o	SrCl2 x 6 H2O	CHEBI:36385	strontium dichloride hexahydrate	SYNONYM_ENRICH	SrCl2 x 6 H2O (0.1% w/v)			
MIM:Stachyose_-_70	Stachyose - 70%	CHEBI:17164	stachyose	SYNONYM_ENRICH	Stachyose - 70%			
MIM:Stachyose_Hydrate	Stachyose hydrate	cas:54261-98-2	Stachyose hydrate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:54261-98-2
MIM:Stallimycin	Stallimycin	CHEBI:41958	DISTAMYCIN A	SYNONYM_ENRICH	Stallimycin			
MIM:Staphylomycin_M1	Staphylomycin M1	kgmicrobe.compound:staphylomycin_m1	Staphylomycin M1	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:staphylomycin_m1
MIM:Starch	Starch	CHEBI:28017	starch	SYNONYM_ENRICH	( soluble)|(soluble)|Soluble starch|Amidon (starch)|Corn Starch|Rice starch|degradation: starch|Starch soluble			
MIM:Stearic_Acid	Stearic acid	CHEBI:28842	octadecanoic acid	CONFIRMED				
MIM:Steffimycin	Steffimycin	NCIT:C152426	Steffimycin	UNKNOWN_TERM				neither OAK nor OLS resolves NCIT:C152426
MIM:Streptomycin_Sulfate_Salt	Streptomycin sulfate salt	CHEBI:32158	streptomycin sulfate	SYNONYM_ENRICH	Streptomycin sulfate salt			
MIM:Streptonigrin	Streptonigrin	CHEBI:9287	streptonigrin	CONFIRMED				
MIM:Strychnine_Sulfate	Strychnine Sulfate	CHEBI:233239	strychnine sulfate	CONFIRMED				
MIM:Suberic_Acid	Suberic acid	CHEBI:9300	suberic acid	CONFIRMED				
MIM:Substrate	Substrate	NCIT:C120264	Substrate	UNKNOWN_TERM				neither OAK nor OLS resolves NCIT:C120264
MIM:Succinate	Succinate	CHEBI:26806	succinate	SYNONYM_ENRICH	Na Succinate|Na-succinate			
MIM:Succinic_Acid	Succinic acid	CHEBI:15741	succinic acid	CONFIRMED				
MIM:Sucrose-6-monophosphate_Dipotassium_Salt	Sucrose-6-monophosphate dipotassium salt	cas:36064-19-4	Sucrose-6-monophosphate dipotassium salt	UNKNOWN_TERM				neither OAK nor OLS resolves cas:36064-19-4
MIM:Sucrose	Sucrose	CHEBI:17992	sucrose	SYNONYM_ENRICH	D-saccharose (sucrose)|d-salicin			
MIM:Sugar	Sugar	NCIT:C71939	Sugar	UNKNOWN_TERM				neither OAK nor OLS resolves NCIT:C71939
MIM:Sugar_Beet_Molasses	Sugar beet molasses	FOODON:00003412	sugar beet	SYNONYM_ENRICH	Sugar beet molasses			
MIM:Sulfamethazine_Sodium_Salt	Sulfamethazine sodium salt	CHEBI:26714	sodium salt	SYNONYM_ENRICH	Sulfamethazine sodium salt			
MIM:Sulfamethazine_Sodium_Salt	Sulfamethazine sodium salt	cas:1981-58-4	Sulfamethazine sodium salt	UNKNOWN_TERM				neither OAK nor OLS resolves cas:1981-58-4
MIM:Sulfamethazine_Sodium_Salt	Sulfamethazine sodium salt	kgmicrobe.compound:sulfamethazine_sodium_salt	Sulfamethazine sodium salt	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:sulfamethazine_sodium_salt
MIM:Sulfamethizole	Sulfamethizole	CHEBI:9331	sulfamethizole	CONFIRMED				
MIM:Sulfamethoxazole	Sulfamethoxazole	CHEBI:9332	sulfamethoxazole	CONFIRMED				
MIM:Sulfamonomethoxine	Sulfamonomethoxine	CHEBI:32164	Sulfamonomethoxine	CONFIRMED				
MIM:Sulfanilamide	Sulfanilamide	CHEBI:45373	sulfanilamide	CONFIRMED				
MIM:Sulfaquinoxaline	Sulfaquinoxaline	CHEBI:94719	4-amino-N-(2-quinoxalinyl)benzenesulfonamide	SYNONYM_ENRICH	Sulfaquinoxaline			
MIM:Sulfaquinoxaline	Sulfaquinoxaline	cas:59-40-5	Sulfaquinoxaline	UNKNOWN_TERM				neither OAK nor OLS resolves cas:59-40-5
MIM:Sulfaquinoxaline	Sulfaquinoxaline	kgmicrobe.compound:sulfaquinoxaline	Sulfaquinoxaline	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:sulfaquinoxaline
MIM:Sulfaquinoxaline_Sodium_Salt	Sulfaquinoxaline sodium salt	CHEBI:26714	sodium salt	SYNONYM_ENRICH	Sulfaquinoxaline sodium salt			
MIM:Sulfaquinoxaline_Sodium_Salt	Sulfaquinoxaline sodium salt	cas:967-80-6	Sulfaquinoxaline sodium salt	UNKNOWN_TERM				neither OAK nor OLS resolves cas:967-80-6
MIM:Sulfaquinoxaline_Sodium_Salt	Sulfaquinoxaline sodium salt	kgmicrobe.compound:sulfaquinoxaline_sodium_salt	Sulfaquinoxaline sodium salt	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:sulfaquinoxaline_sodium_salt
MIM:Sulfasalazine	Sulfasalazine	CHEBI:9334	sulfasalazine	CONFIRMED				
MIM:Sulfoacetic_Acid	Sulfoacetic acid	CHEBI:50519	sulfoacetic acid	CONFIRMED				
MIM:Sulfur	Sulfur	CHEBI:26833	sulfur atom	SYNONYM_ENRICH	(for anaerobic media only)|(powdered)|(sterilized by steaming for 3 hours on 3 consecutive days)			
MIM:Sulfur_Compounds	Sulfur compounds	CHEBI:26835	sulfur molecular entity	SYNONYM_ENRICH	Sulfur compounds			
MIM:Sulfur_Powder	Sulfur (powder)	CHEBI:33403	elemental sulfur	SYNONYM_ENRICH	Sulfur (powder)|Sulfur powder			
MIM:Sulphur	Sulphur	CHEBI:17909	polysulfur	CONFIRMED				
MIM:Sunflower_Oil	Sunflower oil	NCIT:C1241	Sunflower Oil	UNKNOWN_TERM				neither OAK nor OLS resolves NCIT:C1241
MIM:Sunflower_Oil	Sunflower oil	cas:8001-21-6	Sunflower oil	UNKNOWN_TERM				neither OAK nor OLS resolves cas:8001-21-6
MIM:Sunflower_Oil	Sunflower oil	kgmicrobe.compound:sunflower_oil	Sunflower oil	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:sunflower_oil
MIM:Supplemented_Seawater	Supplemented Seawater	ENVO:00002149	sea water	SYNONYM_ENRICH	Supplemented Seawater			
MIM:Supplemented_Seawater	Supplemented Seawater	kgmicrobe.ingredient:supplemented_seawater	Supplemented Seawater	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.ingredient:supplemented_seawater
MIM:Surfactant	Surfactant	CHEBI:35195	surfactant	CONFIRMED				
MIM:Sutezolid	Sutezolid	NCIT:C152482	Sutezolid	UNKNOWN_TERM				neither OAK nor OLS resolves NCIT:C152482
MIM:Sutezolid	Sutezolid	cas:168828-58-8	Sutezolid	UNKNOWN_TERM				neither OAK nor OLS resolves cas:168828-58-8
MIM:Sutezolid	Sutezolid	kgmicrobe.compound:sutezolid	Sutezolid	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:sutezolid
MIM:Synephrine_Tartrate	Synephrine Tartrate	cas:16589-24-5	Synephrine Tartrate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:16589-24-5
MIM:Synergistin_A	Synergistin A	mesh:C003372	synergistin A	UNKNOWN_TERM				neither OAK nor OLS resolves mesh:C003372
MIM:Syringaldehyde	syringaldehyde	CHEBI:67380	syringaldehyde	CONFIRMED				
MIM:Syringic_Acid	Syringic Acid	CHEBI:68329	syringic acid	CONFIRMED				
MIM:TAPS_Sodium_Salt	TAPS sodium salt	CHEBI:26714	sodium salt	SYNONYM_ENRICH	TAPS sodium salt|TAPS			
MIM:TAPS_Sodium_Salt	TAPS sodium salt	cas:91000-53-2	TAPS sodium salt	UNKNOWN_TERM				neither OAK nor OLS resolves cas:91000-53-2
MIM:TAPS_Sodium_Salt	TAPS sodium salt	kgmicrobe.compound:taps_sodium_salt	TAPS sodium salt	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:taps_sodium_salt
MIM:Tangeritin	Tangeritin	CHEBI:9400	tangeretin	CONFIRMED				
MIM:Tannic_Acid	tannic acid	CHEBI:75211	tannic acid	CONFIRMED				
MIM:Tara_Gum	Tara gum	FOODON:03413299	tara gum	CONFIRMED				
MIM:Tara_Gum	Tara gum	cas:39300-88-4	Tara gum	UNKNOWN_TERM				neither OAK nor OLS resolves cas:39300-88-4
MIM:Tara_Gum	Tara gum	kgmicrobe.ingredient:tara_gum	Tara gum	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.ingredient:tara_gum
MIM:Taurine	Taurine	CHEBI:15891	taurine	CONFIRMED				
MIM:Taurocholic_Acid_Sodium_Salt_Hydrate	Taurocholic acid sodium salt hydrate	CHEBI:181226	Taurocholic acid sodium salt hydrate	CONFIRMED				
MIM:Terpene_Hydrate	Terpene hydrate	cas:2451-01-6	Terpene hydrate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:2451-01-6
MIM:Tertiomycin_A	Tertiomycin A	kgmicrobe.compound:tertiomycin_a	Tertiomycin A	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:tertiomycin_a
MIM:Tertiomycin_B	Tertiomycin B	kgmicrobe.compound:tertiomycin_b	Tertiomycin B	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:tertiomycin_b
MIM:Tes	TES	CHEBI:39035	TES	SYNONYM_ENRICH	TES buffer(Sigma T 1375)			
MIM:Tetrachloroethene	Tetrachloroethene	CHEBI:17300	tetrachloroethene	CONFIRMED				
MIM:Tetracycline	Tetracycline	CHEBI:27902	tetracycline	CONFIRMED				
MIM:Tetracycline_Hydrochloride	Tetracycline hydrochloride	CHEBI:35006	Tetracycline hydrochloride	CONFIRMED				
MIM:Tetrakis~28hydroxymethyl~29phosphonium_Sulfate	Tetrakis(hydroxymethyl)phosphonium sulfate	cas:55566-30-8	Tetrakis(hydroxymethyl)phosphonium sulfate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:55566-30-8
MIM:Tetramethyl_Ammonium	Tetramethyl ammonium	CHEBI:46020	tetramethylammonium	SYNONYM_ENRICH	Tetramethyl ammonium			
MIM:Tetramethyl_Ammonium_Chloride	Tetramethyl ammonium chloride	CHEBI:46020	tetramethylammonium	SYNONYM_ENRICH	Tetramethyl ammonium chloride			
MIM:Tetramethyl_Ammonium_Chloride	Tetramethyl ammonium chloride	kgmicrobe.compound:tetramethyl_ammonium_chloride	Tetramethyl ammonium chloride	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:tetramethyl_ammonium_chloride
MIM:Tetrandrine	Tetrandrine	CHEBI:49	(+)-Tetrandrine	CONFIRMED				
MIM:Tetrazolium_Violet	Tetrazolium violet	CHEBI:75193	tetrazolium violet	CONFIRMED				
MIM:Thallium~28I~29_Acetate	Thallium(I) acetate	CHEBI:75192	thallium(I) acetate	CONFIRMED				
MIM:Theaflavin	Theaflavin	CHEBI:136609	theaflavin	CONFIRMED				
MIM:Theaflavin_Digallate	Theaflavin Digallate	CHEBI:185495	2-{1-[5,7-dihydroxy-3-(3,4,5-trihydroxybenzoyloxy)-3,4-dihydro-2H-1-benzopyran-2-yl]-3,4,6-trihydroxy-5-oxo-5H-benzo[7]annulen-8-yl}-5,7-dihydroxy-3,4-dihydro-2H-1-benzopyran-3-yl 3,4,5-trihydroxybenzoate	SYNONYM_ENRICH	Theaflavin Digallate			
MIM:Theaflavin_Digallate	Theaflavin Digallate	cas:30462-35-2	Theaflavin Digallate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:30462-35-2
MIM:Theaflavin_Digallate	Theaflavin Digallate	kgmicrobe.compound:theaflavin_digallate	Theaflavin Digallate	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:theaflavin_digallate
MIM:Theobromine	Theobromine	CHEBI:28946	theobromine	CONFIRMED				
MIM:Theophylline	Theophylline	CHEBI:28177	theophylline	CONFIRMED				
MIM:Thiamin_Pyrophosphate	Thiamin pyrophosphate	CHEBI:45931	thiamine(1+) diphosphate(1-)	CONFIRMED				
MIM:Thiamine-hcl_X_2_H2o	Thiamine-HCl x 2 H2O	CHEBI:132751	thiamine hydrochloride dihydrate	SYNONYM_ENRICH	Thiamine-HCl x 2 H2O|Thiamine-HCl·2H2O			
MIM:Thiamine	Thiamine	CHEBI:18385	thiamine(1+)	SYNONYM_ENRICH	thiamines|thiamins|vitamin B1 vitamer|vitamin B1 vitamers|vitamins B1|Thiamine (B1)			
MIM:Thiamine_Hcl	Thiamine HCl	CHEBI:49105	thiamine hydrochloride	SYNONYM_ENRICH	Thiamine・HCl|Thiamine·HCl|Thiamin HCl|Thiamin-HCl|Thiamine Dihydrochloride|Thiamine HCl (B ) -|Thiamine HCl (Vitamin B )|Thiamine-HCl			
MIM:Thiamine_Pyrophosphate	Thiamine pyrophosphate	CHEBI:18290	thiamine(1+) diphosphate chloride	SYNONYM_ENRICH	Co Carboxylase|thiamine pyrophosphate chloride|1-[(4-amino-2-methylpyrimidin-5-yl)methyl]-3-(2-{[hydroxy(phosphonooxy)phosphoryl]oxy}ethyl)-2-methylpyridinium|pyrithiamine diphosphate|pyrithiamine pyrophosphate			
MIM:Thiamine_Vitamin_Solution	Thiamine Vitamin Solution	MICRO:0000460	vitamin solution	UNKNOWN_TERM				neither OAK nor OLS resolves MICRO:0000460
MIM:Thiamine_Vitamin_Solution	Thiamine Vitamin Solution	kgmicrobe.ingredient:thiamine_vitamin_solution	Thiamine Vitamin Solution	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.ingredient:thiamine_vitamin_solution
MIM:Thioctic_Acid	Thioctic acid	CHEBI:30314	(R)-lipoic acid	CONFIRMED				
MIM:Thioglycolate	Thioglycolate	CHEBI:47869	thioglycolate(2-)	SYNONYM_ENRICH	Thioglycolate			
MIM:Thioridazine_Hydrochloride	Thioridazine hydrochloride	CHEBI:48566	thioridazine hydrochloride	CONFIRMED				
MIM:Thiosulfate	Thiosulfate	CHEBI:26977	thiosulfate	CONFIRMED				
MIM:Thiourea	Thiourea	CHEBI:36946	thiourea	CONFIRMED				
MIM:Thymidine	Thymidine	CHEBI:17748	thymidine	CONFIRMED				
MIM:Thymine	Thymine	CHEBI:17821	thymine	CONFIRMED				
MIM:Thymoquinone	Thymoquinone	CHEBI:113532	thymoquinone	CONFIRMED				
MIM:Tiamulin	Tiamulin	CHEBI:44137	tiamulin	CONFIRMED				
MIM:Ticarcillin_Disodium_Salt	Ticarcillin disodium salt	CHEBI:35017	ticarcillin disodium	SYNONYM_ENRICH	Ticarcillin disodium salt			
MIM:Timentin	Timentin	cas:86482-18-0	Timentin	UNKNOWN_TERM				neither OAK nor OLS resolves cas:86482-18-0
MIM:Tobramycin_Sulfate_Salt	Tobramycin sulfate salt	CHEBI:35175	sulfate salt	SYNONYM_ENRICH	Tobramycin sulfate salt			
MIM:Tobramycin_Sulfate_Salt	Tobramycin sulfate salt	cas:79645-27-5	Tobramycin sulfate salt	UNKNOWN_TERM				neither OAK nor OLS resolves cas:79645-27-5
MIM:Tobramycin_Sulfate_Salt	Tobramycin sulfate salt	kgmicrobe.compound:tobramycin_sulfate_salt	Tobramycin sulfate salt	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:tobramycin_sulfate_salt
MIM:Toluene	Toluene	CHEBI:17578	toluene	CONFIRMED				
MIM:Tomatidine_Hydrochloride	Tomatidine Hydrochloride	CHEBI:93130	1-methyl-3-[3-methyl-4-[4-(trifluoromethylthio)phenoxy]phenyl]-1,3,5-triazinane-2,4,6-trione	SYNONYM_ENRICH	Tomatidine Hydrochloride			
MIM:Tomatidine_Hydrochloride	Tomatidine Hydrochloride	cas:69004-03-1	Tomatidine Hydrochloride	UNKNOWN_TERM				neither OAK nor OLS resolves cas:69004-03-1
MIM:Tomatidine_Hydrochloride	Tomatidine Hydrochloride	kgmicrobe.compound:tomatidine_hydrochloride	Tomatidine Hydrochloride	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:tomatidine_hydrochloride
MIM:Tomato_Juice	Tomato juice	FOODON:03301454	tomato juice	CONFIRMED				
MIM:Toray_Silicone_SH_5535	Toray silicone SH 5535	mesh:C069668	Toray Silicone	UNKNOWN_TERM				neither OAK nor OLS resolves mesh:C069668
MIM:Totarol	Totarol	CHEBI:69241	totarol	CONFIRMED				
MIM:Trace_Element_Solution	Trace element solution	NCIT:C896	Trace Element	UNKNOWN_TERM				neither OAK nor OLS resolves NCIT:C896
