subject_id	subject_label	object_id	object_label	object_prefix	predicate_id	classification	repair_confidence	recommended_action	evidence	ingredient_yaml	yaml_identifier	yaml_cas_rn	yaml_ontology_id	yaml_mapping_quality	ingredient_type	kg_microbe_node_id	companion_non_identity_count	companion_registry_count	review_notes	external_ols_status	external_ols_label	external_ols_label_match
MIM:Sodium_Potassium_Phosphate_Buffer	Sodium Potassium phosphate buffer	kgmicrobe.ingredient:sodium_potassium_phosphate_buffer	Sodium Potassium phosphate buffer	kgmicrobe.ingredient	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sodium_Potassium_Phosphate_Buffer.yaml	kgmicrobe.ingredient:sodium_potassium_phosphate_buffer		NCIT:C29321	CLOSE_MATCH	STOCK_SOLUTION	kgmicrobe.ingredient:sodium_potassium_phosphate_buffer	1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Pyrophosphate_Dibasic	Sodium pyrophosphate dibasic	NCIT:C77500	Sodium Pyrophosphate	NCIT	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Sodium_Pyrophosphate_Dibasic.yaml	cas:7758-16-9	7758-16-9	NCIT:C77500	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Sodium Pyrophosphate	true
MIM:Sodium_Pyrophosphate_Dibasic	Sodium pyrophosphate dibasic	cas:7758-16-9	Sodium pyrophosphate dibasic	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_Pyrophosphate_Dibasic.yaml	cas:7758-16-9	7758-16-9	NCIT:C77500	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Pyrophosphate_Dibasic	Sodium pyrophosphate dibasic	kgmicrobe.compound:sodium_pyrophosphate_dibasic	Sodium pyrophosphate dibasic	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sodium_Pyrophosphate_Dibasic.yaml	cas:7758-16-9	7758-16-9	NCIT:C77500	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Thiophosphate_Tribasic_Hydrate	Sodium thiophosphate tribasic hydrate	cas:10489-48-2	Sodium thiophosphate tribasic hydrate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_Thiophosphate_Tribasic_Hydrate.yaml	cas:10489-48-2	10489-48-2	cas:10489-48-2	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Soil_Extract	Soil extract	MICRO:0000457	soil extract	MICRO	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Soil_Extract.yaml	MICRO:0000457		MICRO:0000457	EXACT_MATCH	UNDEFINED_MIXTURE		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	soil extract	true
MIM:Sorbitol	Sorbitol	kgmicrobe.compound:sorbitol	Sorbitol	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sorbitol.yaml	CHEBI:30911	50-70-4	CHEBI:30911	EXACT_MATCH	SINGLE_INGREDIENT	CHEBI:30911	1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Soya_Peptone	Soya peptone	cas:91079-46-8	Soya peptone	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Soya_Peptone.yaml	cas:91079-46-8	91079-46-8	cas:91079-46-8	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Sparassol	Sparassol	cas:520-43-4	Sparassol	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sparassol.yaml	cas:520-43-4	520-43-4	cas:520-43-4	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Spiramycin	Spiramycin	NCIT:C839	Spiramycin	NCIT	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Spiramycin.yaml	cas:8025-81-8	8025-81-8	NCIT:C839	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Spiramycin	true
MIM:Spiramycin	Spiramycin	cas:8025-81-8	Spiramycin	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Spiramycin.yaml	cas:8025-81-8	8025-81-8	NCIT:C839	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Spiramycin	Spiramycin	kgmicrobe.compound:spiramycin	Spiramycin	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Spiramycin.yaml	cas:8025-81-8	8025-81-8	NCIT:C839	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sporangiomycin	Sporangiomycin	mesh:C003339	sporangiomycin	mesh	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Sporangiomycin.yaml	mesh:C003339		mesh:C003339	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	sporangiomycin	true
MIM:Stachyose_Hydrate	Stachyose hydrate	cas:54261-98-2	Stachyose hydrate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Stachyose_Hydrate.yaml	cas:54261-98-2	54261-98-2	cas:54261-98-2	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Staphylomycin_M1	Staphylomycin M1	NCIT:C1295	Streptogramin A	NCIT	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Staphylomycin_M1.yaml	NCIT:C1295		NCIT:C1295	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Streptogramin A	true
MIM:Steffimycin	Steffimycin	NCIT:C152426	Steffimycin	NCIT	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Steffimycin.yaml	NCIT:C152426		NCIT:C152426	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Steffimycin	true
MIM:Substrate	Substrate	NCIT:C120264	Substrate	NCIT	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Substrate.yaml	NCIT:C120264		NCIT:C120264	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Substrate	true
MIM:Sucrose-6-monophosphate_Dipotassium_Salt	Sucrose-6-monophosphate dipotassium salt	cas:36064-19-4	Sucrose-6-monophosphate dipotassium salt	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sucrose-6-monophosphate_Dipotassium_Salt.yaml	cas:36064-19-4	36064-19-4	cas:36064-19-4	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Sugar	Sugar	NCIT:C71939	Sugar	NCIT	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Sugar.yaml	NCIT:C71939		NCIT:C71939	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Sugar	true
MIM:Sulfamethazine_Sodium_Salt	Sulfamethazine sodium salt	cas:1981-58-4	Sulfamethazine sodium salt	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sulfamethazine_Sodium_Salt.yaml	cas:1981-58-4	1981-58-4	CHEBI:26714	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sulfamethazine_Sodium_Salt	Sulfamethazine sodium salt	kgmicrobe.compound:sulfamethazine_sodium_salt	Sulfamethazine sodium salt	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sulfamethazine_Sodium_Salt.yaml	cas:1981-58-4	1981-58-4	CHEBI:26714	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sulfaquinoxaline	Sulfaquinoxaline	cas:59-40-5	Sulfaquinoxaline	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sulfaquinoxaline.yaml	cas:59-40-5	59-40-5	CHEBI:94719	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sulfaquinoxaline	Sulfaquinoxaline	kgmicrobe.compound:sulfaquinoxaline	Sulfaquinoxaline	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sulfaquinoxaline.yaml	cas:59-40-5	59-40-5	CHEBI:94719	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sulfaquinoxaline_Sodium_Salt	Sulfaquinoxaline sodium salt	cas:967-80-6	Sulfaquinoxaline sodium salt	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sulfaquinoxaline_Sodium_Salt.yaml	cas:967-80-6	967-80-6	CHEBI:26714	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sulfaquinoxaline_Sodium_Salt	Sulfaquinoxaline sodium salt	kgmicrobe.compound:sulfaquinoxaline_sodium_salt	Sulfaquinoxaline sodium salt	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sulfaquinoxaline_Sodium_Salt.yaml	cas:967-80-6	967-80-6	CHEBI:26714	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sunflower_Oil	Sunflower oil	NCIT:C1241	Sunflower Oil	NCIT	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Sunflower_Oil.yaml	cas:8001-21-6	8001-21-6	NCIT:C1241	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Sunflower Oil	true
MIM:Sunflower_Oil	Sunflower oil	cas:8001-21-6	Sunflower oil	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sunflower_Oil.yaml	cas:8001-21-6	8001-21-6	NCIT:C1241	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sunflower_Oil	Sunflower oil	kgmicrobe.compound:sunflower_oil	Sunflower oil	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sunflower_Oil.yaml	cas:8001-21-6	8001-21-6	NCIT:C1241	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Supplemented_Seawater	Supplemented Seawater	kgmicrobe.ingredient:supplemented_seawater	Supplemented Seawater	kgmicrobe.ingredient	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Supplemented_Seawater.yaml	kgmicrobe.ingredient:supplemented_seawater		ENVO:00002149	CLOSE_MATCH	UNDEFINED_MIXTURE	kgmicrobe.ingredient:supplemented_seawater	1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Sutezolid	Sutezolid	NCIT:C152482	Sutezolid	NCIT	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Sutezolid.yaml	cas:168828-58-8	168828-58-8	NCIT:C152482	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Sutezolid	true
MIM:Sutezolid	Sutezolid	cas:168828-58-8	Sutezolid	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sutezolid.yaml	cas:168828-58-8	168828-58-8	NCIT:C152482	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sutezolid	Sutezolid	kgmicrobe.compound:sutezolid	Sutezolid	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sutezolid.yaml	cas:168828-58-8	168828-58-8	NCIT:C152482	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Synephrine_Tartrate	Synephrine Tartrate	cas:16589-24-5	Synephrine Tartrate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Synephrine_Tartrate.yaml	cas:16589-24-5	16589-24-5	cas:16589-24-5	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Synergistin_A	Synergistin A	mesh:C003372	synergistin A	mesh	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Synergistin_A.yaml	mesh:C003372		mesh:C003372	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	synergistin A	true
MIM:TAPS_Sodium_Salt	TAPS sodium salt	cas:91000-53-2	TAPS sodium salt	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/TAPS_Sodium_Salt.yaml	cas:91000-53-2	91000-53-2	CHEBI:26714	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:TAPS_Sodium_Salt	TAPS sodium salt	kgmicrobe.compound:taps_sodium_salt	TAPS sodium salt	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/TAPS_Sodium_Salt.yaml	cas:91000-53-2	91000-53-2	CHEBI:26714	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Tara_Gum	Tara gum	cas:39300-88-4	Tara gum	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Tara_Gum.yaml	cas:39300-88-4	39300-88-4	FOODON:03413299	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Tara_Gum	Tara gum	kgmicrobe.ingredient:tara_gum	Tara gum	kgmicrobe.ingredient	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Tara_Gum.yaml	cas:39300-88-4	39300-88-4	FOODON:03413299	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Terpene_Hydrate	Terpene hydrate	cas:2451-01-6	Terpene hydrate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Terpene_Hydrate.yaml	cas:2451-01-6	2451-01-6	cas:2451-01-6	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Tertiomycin_A	Tertiomycin A	kgmicrobe.compound:tertiomycin_a	Tertiomycin A	kgmicrobe.compound	skos:closeMatch	expected_registry_identifier	none	keep pending curator promotion to external ontology term	kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.	data/ingredients/mapped/Tertiomycin_A.yaml	kgmicrobe.compound:tertiomycin_a		kgmicrobe.compound:tertiomycin_a	PLACEHOLDER	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Tertiomycin_B	Tertiomycin B	kgmicrobe.compound:tertiomycin_b	Tertiomycin B	kgmicrobe.compound	skos:closeMatch	expected_registry_identifier	none	keep pending curator promotion to external ontology term	kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.	data/ingredients/mapped/Tertiomycin_B.yaml	kgmicrobe.compound:tertiomycin_b		kgmicrobe.compound:tertiomycin_b	PLACEHOLDER	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Tetrakis~28hydroxymethyl~29phosphonium_Sulfate	Tetrakis(hydroxymethyl)phosphonium sulfate	cas:55566-30-8	Tetrakis(hydroxymethyl)phosphonium sulfate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.								1	1	none|UNKNOWN_TERM|2026-05-06			
